Name	UUID	URI
Maracas	329a7628-3119-536a-a060-c6b2f8e35265	https://github.com/apieum/Maracas.jl.git
StructJuMP	34f15cae-5318-50c9-93d3-9feadd34e321	https://github.com/StructJuMP/StructJuMP.jl.git
Stuffing	4175e07e-e5b7-423e-8796-3ea7f6d48281	https://github.com/guo-yong-zhi/Stuffing.jl.git
MoodleQuestions	e6233ccc-e36c-49e3-ac71-1ad7b6c78055	https://github.com/dmolina/MoodleQuestions.jl.git
StatFiles	1463e38c-9381-5320-bcd4-4134955f093a	https://github.com/queryverse/StatFiles.jl.git
MomentTensors	7bb32750-d21c-11e8-1ebc-09158bc70490	https://github.com/anowacki/MomentTensors.jl.git
QuasiStableColors	9c3856af-3e7c-4d34-a6af-a406867b22e4	https://github.com/mkyl/QuasiStableColors.jl.git
OptimizationOptimisers	42dfb2eb-d2b4-4451-abcd-913932933ac1	https://github.com/SciML/Optimization.jl.git
GreenFlux	ccad5352-7643-4eb2-b711-e9c298e87bf0	https://github.com/EddieCueto/GreenFlux.jl.git
BDF	0f5c7595-fa0c-55c8-9031-265ea63f34cf	https://github.com/sam81/BDF.jl.git
NLPModels	a4795742-8479-5a88-8948-cc11e1c8c1a6	https://github.com/JuliaSmoothOptimizers/NLPModels.jl.git
oneAPI_Support_jll	b049733a-a71d-5ed3-8eba-7d323ac00b36	https://github.com/JuliaBinaryWrappers/oneAPI_Support_jll.jl.git
EmpiricalCDFs	0dcf7749-4f9f-5e13-9c57-506664207bbc	https://github.com/jlapeyre/EmpiricalCDFs.jl.git
AdvancedMH	5b7e9947-ddc0-4b3f-9b55-0d8042f74170	https://github.com/TuringLang/AdvancedMH.jl.git
InteractBulma	7981ab7d-5bfa-5e03-9ec9-f3d4afc0a1ca	https://github.com/piever/InteractBulma.jl.git
NoiseRobustDifferentiation	470638dc-0858-4731-a73a-678bdc45695b	https://github.com/adrhill/NoiseRobustDifferentiation.jl.git
AMDGPUnative	12f4821f-d7ee-5ba6-b76b-566925c5fcc5	https://github.com/JuliaGPU/AMDGPUnative.jl.git
Paillier	84e01822-a062-59e4-8289-aa032edeecdd	https://github.com/hardbyte/Paillier.jl.git
PikaParser	3bbf5609-3e7b-44cd-8549-7c69f321e792	https://github.com/LCSB-BioCore/PikaParser.jl.git
Noise	81d43f40-5267-43b7-ae1c-8b967f377efa	https://github.com/roflmaostc/Noise.jl.git
TaylorIntegration	92b13dbe-c966-51a2-8445-caca9f8a7d42	https://github.com/PerezHz/TaylorIntegration.jl.git
PlutoDevMacros	a0499f29-c39b-4c5c-807c-88074221b949	https://github.com/disberd/PlutoDevMacros.jl.git
KnuthBendix	c2604015-7b3d-4a30-8a26-9074551ec60a	https://github.com/kalmarek/KnuthBendix.jl.git
ToStruct	43ec2cc1-0e50-5406-a854-b7ff8fdb8dad	https://github.com/yubessy/ToStruct.jl.git
FFAST	10506e09-08cd-5f0b-aee5-631de1bcc925	https://github.com/usnistgov/FFAST.jl.git
MenuAdventures	1bdb1fc2-3878-4cd7-bc8e-3a46b04d7bcc	https://github.com/bramtayl/MenuAdventures.jl.git
PoissonRandom	e409e4f3-bfea-5376-8464-e040bb5c01ab	https://github.com/SciML/PoissonRandom.jl.git
ModiaPlot_WGLMakie	16b38df6-6461-4cca-a131-658d59dc04ab	https://github.com/ModiaSim/ModiaPlot_WGLMakie.jl.git
WiSER	2ff19380-1883-49fc-9d10-450face6b90c	https://github.com/OpenMendel/WiSER.jl.git
StationXML	bc702e9c-26b7-573b-a57f-23300c0e5013	https://github.com/anowacki/StationXML.jl.git
ExponentialUtilities	d4d017d3-3776-5f7e-afef-a10c40355c18	https://github.com/SciML/ExponentialUtilities.jl.git
LightGraphsExtras	89bd72ed-8c37-5969-8989-5c5e0cf73e51	https://github.com/JuliaGraphs/LightGraphsExtras.jl.git
NonconvexPercival	4296f080-e499-44ba-a02c-ae40015c44d5	https://github.com/JuliaNonconvex/NonconvexPercival.jl.git
EconJobMarket	06c3203b-997f-43f4-b568-00aa318f11a0	https://github.com/Nosferican/EconJobMarket.jl.git
SegyIO	157a0f19-4d44-4de5-a0d0-07e2f0ac4dfa	https://github.com/slimgroup/SegyIO.jl.git
MeshKeeper	484b717a-98b9-4b0c-89dc-fb7d7e739263	https://github.com/PetrKryslUCSD/MeshKeeper.jl.git
MuTuner	206a444d-62d4-4bef-89ca-f2a4a27f2209	https://github.com/cohensbw/MuTuner.jl.git
SignalTablesInterface_PyPlot	a24218ac-d749-4e8e-be24-21e617b5c7ba	https://github.com/ModiaSim/SignalTablesInterface_PyPlot.jl.git
TrainRuns	e4541106-d44c-4e00-b50b-ecdf479fcf92	https://github.com/railtoolkit/TrainRuns.jl.git
FractionalSystems	43fecb94-217b-4542-9f6a-a624b53b7d19	https://github.com/SciFracX/FractionalSystems.jl.git
ComponentArrays	b0b7db55-cfe3-40fc-9ded-d10e2dbeff66	https://github.com/jonniedie/ComponentArrays.jl.git
TriangleMesh	e5719326-7e34-5a7d-b19a-3e86f2e9acf7	https://github.com/konsim83/TriangleMesh.jl.git
ToeplitzMatrices	c751599d-da0a-543b-9d20-d0a503d91d24	https://github.com/JuliaLinearAlgebra/ToeplitzMatrices.jl.git
ParallelKMeans	42b8e9d4-006b-409a-8472-7f34b3fb58af	https://github.com/PyDataBlog/ParallelKMeans.jl.git
FlangClassic_jll	b3f849d4-7198-5f76-a9c5-8e4f35f75d39	https://github.com/JuliaBinaryWrappers/FlangClassic_jll.jl.git
Unicode2LaTeX	a6a4b4a1-58ae-5f2f-bbf9-c7004aa6538b	https://gitlab.com/ninjin/unicode2latex.jl.git
TriMatrices	b3602c2d-56d5-44ed-b655-6a675d529c52	https://github.com/jlumpe/TriMatrices.jl.git
Gadfly	c91e804a-d5a3-530f-b6f0-dfbca275c004	https://github.com/GiovineItalia/Gadfly.jl.git
ApproximationAnalysis	82321e43-16b0-4e95-943b-273a726d7f5d	https://github.com/NTimmons/ApproximationAnalysis.jl.git
HeatTransfer	4030f512-cedb-5907-ac7f-4ab05ad75ee7	https://github.com/JuliaFEM/HeatTransfer.jl.git
CUDA_loader_jll	46276fb2-733a-55e8-a436-109f48337aca	https://github.com/JuliaBinaryWrappers/CUDA_loader_jll.jl.git
TexasHoldem	6cef90fc-eb55-4a2a-97d0-7ecce2b738fe	https://github.com/charleskawczynski/TexasHoldem.jl.git
StarStats	3d48db48-6773-11ed-1a7e-43a2532b2fa8	https://github.com/orlox/StarStats.jl.git
InvertedFiles	b20bd276-2c70-11ec-161a-3d1e1109a1c3	https://github.com/sadit/InvertedFiles.jl.git
SoftPosit	0775deef-a35f-56d7-82da-cfc52f91364d	https://github.com/milankl/SoftPosit.jl.git
PlutoReport	ab5eb977-4f23-42a0-954d-2743fb6218c4	https://github.com/DhruvaSambrani/PlutoReport.jl.git
MatrixLM	37290134-6146-11e9-0c71-a5c489be1f53	https://github.com/senresearch/MatrixLM.jl.git
Effects	8f03c58b-bd97-4933-a826-f71b64d2cca2	https://github.com/beacon-biosignals/Effects.jl.git
FunctionTabulations	5f4392ac-266a-47fe-a3f9-ac8379aae758	https://github.com/aurelio-amerio/FunctionTabulations.jl.git
GcodeParser	62e9c5db-4b94-4124-bf6e-8488b3d8d26b	https://github.com/janvorisek/GcodeParser.jl.git
GeneticsMakie	8ca62643-82d8-47b5-a233-a06d1654fb35	https://github.com/mmkim1210/GeneticsMakie.jl.git
BLASBenchmarksGPU	7f126dfc-02fe-4b0a-bf44-dbfefac359c9	https://github.com/JuliaLinearAlgebra/BLASBenchmarksGPU.jl.git
MLFlowLogger	a17d1b34-d2df-4d9e-9e11-6289e57bd259	https://github.com/rejuvyesh/MLFlowLogger.jl.git
ParSpMatVec	ccf9b6e2-7ea7-596a-9d65-09863b18e8cc	https://github.com/JuliaInv/ParSpMatVec.jl.git
ManifestUtilities	8c44504f-1cba-4a08-a12a-8828b1581fee	https://github.com/bcbi/ManifestUtilities.jl.git
BritishNationalGrid	07503c7f-9676-5157-a8e2-6c0d0a9caee7	https://github.com/anowacki/BritishNationalGrid.jl.git
FreeSurfer	cbb28e16-2113-4377-92c1-bba511c54513	https://github.com/freesurfer/FreeSurfer.jl.git
DistributedFactorGraphs	b5cc3c7e-6572-11e9-2517-99fb8daf2f04	https://github.com/JuliaRobotics/DistributedFactorGraphs.jl.git
ClimateSatellite	d91beb5f-3141-4656-855d-efd5d97b23c4	https://github.com/JuliaClimate/ClimateSatellite.jl.git
PowerModelsADA	bf5a6c5f-0285-47d6-bb57-79927775d05d	https://github.com/mkhraijah/PowerModelsADA.jl.git
CGAL	15fcbb24-5a00-427b-98c5-e32879a22884	https://github.com/rgcv/CGAL.jl.git
ThArrays	3ba4a88b-5b67-4a96-bb04-131d22fbab27	https://github.com/TuringLang/ThArrays.jl.git
PiecewiseLinearOpt	0f51c51e-adfa-5141-8a04-d40246b8977c	https://github.com/joehuchette/PiecewiseLinearOpt.jl.git
OpenML	8b6db2d4-7670-4922-a472-f9537c81ab66	https://github.com/JuliaAI/OpenML.jl.git
GeneratorArrays	8fff9178-7e8c-4f28-98e3-90d0f4178808	https://github.com/KlausC/GeneratorArrays.jl.git
CitableAnnotations	63f90415-d3ea-41a7-8107-8cc186a9b888	https://github.com/cite-architecture/CitableAnnotations.jl.git
StaticPermutations	15972242-4b8f-49a0-b8a1-9ac0e7a1a45d	https://github.com/jipolanco/StaticPermutations.jl.git
SortFilters	d6dedbf8-78c7-4e81-bd5f-fe48695b798a	https://github.com/sairus7/SortFilters.jl.git
Corpuscles	e78a0372-c628-4773-9c8d-eb17d149bf93	https://github.com/JuliaPhysics/Corpuscles.jl.git
ApproxFunSingularities	f8fcb915-6b99-5be2-b79a-d6dbef8e6e7e	https://github.com/JuliaApproximation/ApproxFunSingularities.jl.git
FlexExtract_jll	928114cd-b949-50c5-8a7b-63c9d706fec3	https://github.com/JuliaBinaryWrappers/FlexExtract_jll.jl.git
libvofi_jll	62e11466-777e-5a8a-800b-95b03cc31b38	https://github.com/JuliaBinaryWrappers/libvofi_jll.jl.git
MariaDB_Connector_C_jll	aabc7e14-95f1-5e66-9f32-aea603782360	https://github.com/JuliaBinaryWrappers/MariaDB_Connector_C_jll.jl.git
AWSCRT	df31ea59-17a4-4ebd-9d69-4f45266dc2c7	https://github.com/Octogonapus/AWSCRT.jl.git
GaussianProcesses	891a1506-143c-57d2-908e-e1f8e92e6de9	https://github.com/STOR-i/GaussianProcesses.jl.git
BARON	2e2ca445-9e14-5b13-8677-4410f177f82b	https://github.com/jump-dev/BARON.jl.git
FastLevenshtein	f79185a3-a88d-4013-8848-f9f041a6cb9a	https://github.com/mattkearns/FastLevenshtein.jl.git
LibIIO	054d326e-df27-43d9-b4b2-3b491c653341	https://github.com/TacHawkes/LibIIO.jl.git
ToolipsDefaults	1710be6b-e895-498d-ba35-e3ff0dac7995	https://github.com/ChifiSource/ToolipsDefaults.jl.git
DataValueInterfaces	e2d170a0-9d28-54be-80f0-106bbe20a464	https://github.com/queryverse/DataValueInterfaces.jl.git
GreedyAlign	e9a496d4-a0ac-4054-a7cc-e43b6064761e	https://github.com/kchu25/GreedyAlign.jl.git
ChebyshevTransforms	2752694e-a3a0-42bd-9f17-5f3242da1ce6	https://github.com/Luapulu/ChebyshevTransforms.jl.git
XXhash	137af188-b1ec-11e9-0b40-31ed9142ae64	https://github.com/hros/XXhash.jl.git
DPFEHM	8c3ed914-120a-47bd-8d72-56c743732853	https://github.com/OrchardLANL/DPFEHM.jl.git
NormalizeQuantiles	d366530f-4af1-5ff1-9928-73bf22b88830	https://github.com/oheil/NormalizeQuantiles.jl.git
PlugFlowReactor	ecaff61d-cab6-41c0-aa18-077b272b9ea4	https://github.com/vinodjanardhanan/PlugFlowReactor.jl.git
DanceDocker	0b4dc4cd-9a07-490e-bcea-830d79495a0b	https://github.com/DanceJL/DanceDocker.jl.git
TreeViews	a2a6695c-b41b-5b7d-aed9-dbfdeacea5d7	https://github.com/pfitzseb/TreeViews.jl.git
ReverseGeocode	96b87e3f-b46e-456c-8178-0e438baab6fa	https://github.com/BoZenKhaa/ReverseGeocode.jl.git
TreeRecipe	1fa7448c-8018-415c-9278-624f5a245816	https://github.com/JuliaAI/TreeRecipe.jl.git
Gen	ea4f424c-a589-11e8-07c0-fd5c91b9da4a	https://github.com/probcomp/Gen.jl.git
LibSymspg	2098c8a6-82c4-11e9-1f54-e72760d085ce	https://github.com/unkcpz/LibSymspg.jl.git
UnitSystems	3a241a3c-2137-41aa-af5e-1388e404ca09	https://github.com/chakravala/UnitSystems.jl.git
PlutoPublish	8101fb26-ae3c-408d-aed3-f7cb81499a91	https://github.com/ctrekker/PlutoPublish.jl.git
AlgebraicInference	0f243b7c-5df9-4f7c-98ce-987ef7223a7f	https://github.com/samuelsonric/AlgebraicInference.jl.git
PathWeightSampling	e595aebf-dd45-48e4-a6c3-f40ecff26dc3	https://github.com/manuel-rhdt/PathWeightSampling.jl.git
pprof_jll	cf2c5f97-e748-59fa-a03f-dda3c62118cb	https://github.com/JuliaBinaryWrappers/pprof_jll.jl.git
MTH229	ebaf19f5-aa55-568f-9bb2-d6722dad893b	https://github.com/mth229/MTH229.jl.git
GeoLearning	90c4468e-a93e-43b4-8fb5-87d804bc629f	https://github.com/juliohm/GeoLearning.jl.git
ParquetFiles	46a55296-af5a-53b0-aaa0-97023b66127f	https://github.com/queryverse/ParquetFiles.jl.git
COSMOAccelerators	bbd8fffe-5ad0-4d78-a55e-85575421b4ac	https://github.com/oxfordcontrol/COSMOAccelerators.jl.git
SDL2_ttf_jll	ca9d4746-8a27-5104-babe-80f83b336947	https://github.com/JuliaBinaryWrappers/SDL2_ttf_jll.jl.git
PrettyNumbers	d1bdb62b-d559-469f-b147-fd8a93502a34	https://github.com/ronisbr/PrettyNumbers.jl.git
ProfileView	c46f51b8-102a-5cf2-8d2c-8597cb0e0da7	https://github.com/timholy/ProfileView.jl.git
PlutoHooks	0ff47ea0-7a50-410d-8455-4348d5de0774	https://github.com/JuliaPluto/PlutoHooks.jl.git
Garlic	154c3855-1f1e-46e8-b837-ca60023b1bfc	https://github.com/cropbox/Garlic.jl.git
VarStructs	f7972512-fcde-4f7f-ad6d-ee9cbeb5126f	https://github.com/aminya/VarStructs.jl.git
LinearAdjoints	3201237a-9847-11e9-0d2a-6d530c977506	https://github.com/madsjulia/LinearAdjoints.jl.git
ShapeFactory	5f2830c0-a9f2-11e9-177d-47448fa133db	https://github.com/synxroform/ShapeFactory.jl.git
ClausenFunctions	1cc96f36-ef02-40ef-a648-5e2c13df3076	https://github.com/Expander/ClausenFunctions.jl.git
BloqadeLattices	bd27d05e-4ce1-5e79-84dd-c5d7d508bbe4	https://github.com/QuEraComputing/Bloqade.jl.git
FLINT_jll	e134572f-a0d5-539d-bddf-3cad8db41a82	https://github.com/JuliaBinaryWrappers/FLINT_jll.jl.git
GraphQLGen	e6c1444f-5479-4b7d-afd0-998686a721e1	https://github.com/domluna/GraphQLGen.jl.git
QuantumAlgebra	1b9008d5-2a9d-4901-8cfb-44bb87795b64	https://github.com/jfeist/QuantumAlgebra.jl.git
Game2048	1518badf-864b-4d38-82d7-871a0e9c2f48	https://github.com/xiaodaigh/Game2048.jl.git
Isosuite	4e0cf86c-8ca5-4e68-a38e-9d6c92424124	https://github.com/algorithmx/Isosuite.git
AMQPClient	79c8b4cd-a41a-55fa-907c-fab5288e1383	https://github.com/JuliaComputing/AMQPClient.jl.git
Calendars	2e69b1bb-2c9c-41e6-ab4b-04f4c0f206b8	https://github.com/PeterLuschny/Calendars.jl.git
Stan	682df890-35be-576f-97d0-3d8c8b33a550	https://github.com/StanJulia/Stan.jl.git
Revealables	afebb100-fbba-11eb-0f85-e5391c189ae2	https://github.com/sisl/Revealables.jl.git
ExprManipulation	49bccec5-5f8e-4a37-813c-bb803a7e462a	https://github.com/onetonfoot/ExprManipulation.jl.git
BioServices	a0d4ced5-b29c-5395-b614-ca030a679c4b	https://github.com/BioJulia/BioServices.jl.git
LoggingExtras	e6f89c97-d47a-5376-807f-9c37f3926c36	https://github.com/JuliaLogging/LoggingExtras.jl.git
ChaChaCiphers	f23b13a2-9352-431b-a28a-b2f20c485fa1	https://github.com/kernelmethod/ChaChaCiphers.jl.git
CFITSIO_jll	b3e40c51-02ae-5482-8a39-3ace5868dcf4	https://github.com/JuliaBinaryWrappers/CFITSIO_jll.jl.git
NDTensors	23ae76d9-e61a-49c4-8f12-3f1a16adf9cf	https://github.com/ITensor/ITensors.jl.git
VTKDataIO	c6703add-1d23-52c6-9943-3ad88652b9b2	https://github.com/JuliaTopOpt/VTKDataIO.jl.git
Iris	573aa7f4-91c9-40a8-9c96-241bf90c799c	https://github.com/wrs28/Iris.jl.git
TryCatch	0ca489f0-7580-4b41-9fdc-1863c852da4c	https://github.com/heetbeet/TryCatch.jl.git
InterestRates	09453d48-b9e1-5bf0-a018-8d5c65f8cb56	https://github.com/felipenoris/InterestRates.jl.git
VT100	7774df62-37c0-5c21-b34d-f6d7f98f54bc	https://github.com/Keno/VT100.jl.git
PaddedBlocks	00ed6140-19f5-4745-8680-fdb6f4f73d16	https://github.com/portugueslab/PaddedBlocks.jl.git
Epicrop	ba61b42c-0a63-478a-861d-cedeca8bda8f	https://github.com/adamhsparks/Epicrop.jl.git
QuantumClifford	0525e862-1e90-11e9-3e4d-1b39d7109de1	https://github.com/Krastanov/QuantumClifford.jl.git
BlockSystems	4663d367-db1f-4bef-81e7-dc1bd7f7b428	https://github.com/hexaeder/BlockSystems.jl.git
Lale	25676c37-aa2f-4f14-ad5b-b63670ababff	https://github.com/IBM/Lale.jl.git
Parametron	41fac6d6-0ffa-5bcc-b863-17dd4947be41	https://github.com/tkoolen/Parametron.jl.git
TypeStability	73ec333a-e3df-5994-9c7a-5ef2077ce03e	https://github.com/Collegeville/TypeStability.jl.git
Gaston	4b11ee91-296f-5714-9832-002c20994614	https://github.com/mbaz/Gaston.jl.git
LibMPDec_jll	7106de7a-f406-5ef1-84f7-3345f7341bd2	https://github.com/JuliaBinaryWrappers/LibMPDec_jll.jl.git
SHTns_jll	daf09cc5-9ab3-509e-9618-0b89086eb825	https://github.com/JuliaBinaryWrappers/SHTns_jll.jl.git
IDFDataCanada	b4a361a7-a77f-4d9e-8c40-a407543557fa	https://github.com/houton199/IDFDataCanada.jl.git
Spinners	28ab5b7a-bdcc-4f1e-a5de-638613dcf356	https://github.com/AshlinHarris/Spinners.jl.git
XbrlXML	bd8e2f07-ddbe-4e10-a07d-d9c59cd9946f	https://github.com/robfs/XbrlXML.jl.git
ReferenceTests	324d217c-45ce-50fc-942e-d289b448e8cf	https://github.com/JuliaTesting/ReferenceTests.jl.git
bliss_jll	508c9074-7a14-5c94-9582-3d4bc1871065	https://github.com/JuliaBinaryWrappers/bliss_jll.jl.git
YaoSym	3b27209a-d3d6-11e9-3c0f-41eb92b2cb9d	https://github.com/QuantumBFS/Yao.jl.git
SemanticScholar	f2f2c3a1-78ca-4323-b152-8442c77f9dcc	https://github.com/tmthyln/SemanticScholar.jl.git
ToolipsMemWrite	57c31d6b-7ec9-45e4-80ae-c449616bb020	https://github.com/ChifiSource/ToolipsMemWrite.jl.git
StanDataFrames	80e77ffc-c35e-544b-8e57-5accc6d0de25	https://github.com/StanJulia/StanDataFrames.jl.git
DynamicGrids	a5dba43e-3abc-5203-bfc5-584ca68d3f5b	https://github.com/cesaraustralia/DynamicGrids.jl.git
GPFlux	4d4e40ad-7e7d-4024-a1b1-ebf43adef3b8	https://github.com/HamletWantToCode/GPFlux.jl.git
Doxygen_jll	e79d16a5-2ad2-5b5c-99b8-a0c382a386e2	https://github.com/JuliaBinaryWrappers/Doxygen_jll.jl.git
BinaryTraits	190e46ec-f771-4705-b939-984896f7be0e	https://github.com/tk3369/BinaryTraits.jl.git
QuantumLattices	78ae1a1f-1d5d-5174-b61c-66e31b2346dc	https://github.com/Quantum-Many-Body/QuantumLattices.jl.git
LearnVanishingIdeal	d5b806d3-2ca9-4def-9329-52b8f0583639	https://github.com/matthiashimmelmann/LearnVanishingIdeal.jl.git
MagmaThermoKinematics	e7fe3d1a-f102-40b5-a66b-64b14986c4c8	https://github.com/boriskaus/MagmaThermoKinematics.jl.git
QuadGK	1fd47b50-473d-5c70-9696-f719f8f3bcdc	https://github.com/JuliaMath/QuadGK.jl.git
Notifier	bce5aa3b-8e88-58e5-b7b9-01e2bcd06fb8	https://github.com/goropikari/Notifier.jl.git
OhMyREPL	5fb14364-9ced-5910-84b2-373655c76a03	https://github.com/KristofferC/OhMyREPL.jl.git
VariationalInequality	f79a5470-17c6-525f-b62f-3ca7bd6eedf2	https://github.com/chkwon/VariationalInequality.jl.git
Xerces_jll	637d83c4-b86a-5d90-b82d-5cf0573a8cfc	https://github.com/JuliaBinaryWrappers/Xerces_jll.jl.git
VLModelParametersDB	bcdee0c5-44bd-43b1-97c6-4f28e9bd14b3	https://github.com/varnerlab/VLModelParametersDB.jl.git
Xorg_util_macros_jll	7c09cfe3-afe2-5798-bcc9-d6b7fecfdca5	https://github.com/JuliaBinaryWrappers/Xorg_util_macros_jll.jl.git
ReversePropagation	527681c1-8309-4d3f-8790-caf822a419ba	https://github.com/dpsanders/ReversePropagation.jl.git
LaMEM	2e889f3d-35ce-4a77-8ea2-858aecb630f7	https://github.com/JuliaGeodynamics/LaMEM.jl.git
QuantizedNoise	73f4e83f-5129-41ef-a7bf-22ba0654e29d	https://github.com/david-macmahon/QuantizedNoise.jl.git
Geodesy	0ef565a4-170c-5f04-8de2-149903a85f3d	https://github.com/JuliaGeo/Geodesy.jl.git
POMCPOW	4c53ee00-974c-466f-8fa5-8dd73959bbab	https://github.com/JuliaPOMDP/POMCPOW.jl.git
casacorewrapper_jll	5eb88fab-4dde-58d8-af5d-492bc9ff933e	https://github.com/JuliaBinaryWrappers/casacorewrapper_jll.jl.git
PDFmerger	3beb2ed1-af7d-458f-b727-6e9beb3586c0	https://github.com/scheidan/PDFmerger.jl.git
ICD_GEMs	2478728f-ce00-4f2d-aaa1-6f265bd37e5b	https://github.com/JuliaHealth/ICD_GEMs.jl.git
HighlyAdaptiveLasso	c5dac772-1445-43c4-b698-9440de7877f6	https://github.com/olivierlabayle/HighlyAdaptiveLasso.jl.git
DirectedAcyclicGraphs	1e6dae5e-d6e2-422d-9af3-452e7a3785ee	https://github.com/Juice-jl/DirectedAcyclicGraphs.jl.git
Wigxjpf_jll	236017c9-faef-5401-ab52-d2664edfb5d0	https://github.com/JuliaBinaryWrappers/Wigxjpf_jll.jl.git
RAxML_jll	c041c47d-3145-556a-bf4b-99e7014d775b	https://github.com/JuliaBinaryWrappers/RAxML_jll.jl.git
ODEHybrid	734bcdfa-9b77-4718-b76e-d5faf726ad42	https://github.com/benjjensen/ODEHybrid.jl.git
MeasureBase	fa1605e6-acd5-459c-a1e6-7e635759db14	https://github.com/cscherrer/MeasureBase.jl.git
CubicHermiteSpline	2338ea46-7d83-48cf-b44e-cf8e0b5b9cc1	https://github.com/liuyxpp/CubicHermiteSpline.jl.git
SMARTBackendServices	78af60b6-7677-4c75-8291-bd270d1b4390	https://github.com/JuliaHealth/SMARTBackendServices.jl.git
OnlineStats	a15396b6-48d5-5d58-9928-6d29437db91e	https://github.com/joshday/OnlineStats.jl.git
NeuronBuilder	bdec0aff-bc35-4528-862d-7dacab2b11a0	https://github.com/Dhruva2/NeuronBuilder.jl.git
Signals	6303bc30-01ab-52eb-8b10-60e47555a8d1	https://github.com/TsurHerman/Signals.jl.git
Fleetdm	b59b0a0d-53c2-4291-959f-8e09d58f6318	https://github.com/aviks/Fleetdm.jl.git
DocExtensions	cbdad009-89f1-4e05-85a0-06b07b50707d	https://github.com/omlins/DocExtensions.jl.git
CombinatorialEnumeration	fc1462b8-e790-43d8-8e6e-8820fe0073d6	https://github.com/kris-brown/CombinatorialEnumeration.jl.git
ADCMEKit	b6719975-6fcd-4453-92fa-4206f52c3839	https://github.com/kailaix/ADCMEKit.jl.git
NASAEarthObservations	9526e54e-4491-4e9f-a840-d78b79cb5e3b	https://github.com/asinghvi17/NASAEarthObservations.jl.git
DrWatson	634d3b9d-ee7a-5ddf-bec9-22491ea816e1	https://github.com/JuliaDynamics/DrWatson.jl.git
ShortCodes	f62ebe17-55c5-4640-972f-b59c0dd11ccf	https://github.com/hellemo/ShortCodes.jl.git
SLEEF_jll	63e82ce6-3d80-5af4-a84c-484b71ab98bb	https://github.com/JuliaBinaryWrappers/SLEEF_jll.jl.git
TuePlots	7dc86ad5-723e-4492-bd0d-d0b58009a4c8	https://github.com/nathanaelbosch/TuePlots.jl.git
libpcap_jll	f78539f5-9ba6-5ded-ae79-6d41194c59b7	https://github.com/JuliaBinaryWrappers/libpcap_jll.jl.git
EcRequests	c0c4b1a4-92fd-414d-990e-850c1287bada	https://github.com/tcarion/EcRequests.jl.git
QuantumCumulants	35bcea6d-e19f-57db-af74-8011de6c7255	https://github.com/qojulia/QuantumCumulants.jl.git
Andes	93a26e3f-343a-4ab9-b467-a68c67574964	https://github.com/cuihantao/Andes.jl.git
ClinicalTrialUtilities	535c2557-d7d0-564d-8ff9-4ae146c18cfe	https://github.com/PharmCat/ClinicalTrialUtilities.jl.git
Chuffed_jll	77125aae-c893-5498-99e3-e30470bfa328	https://github.com/JuliaBinaryWrappers/Chuffed_jll.jl.git
IteratedProcessSimulations	4cc8113b-92e1-44eb-9dd6-a1e250a7ca3b	https://github.com/jeremiahpslewis/IteratedProcessSimulations.jl.git
SimpleRoots	6accb78c-d340-5052-9dc3-a835939e19d0	https://github.com/rafaqz/SimpleRoots.jl.git
NuclearToolkit	89bb3bae-bcec-43ae-87b7-9dd181dc6334	https://github.com/SotaYoshida/NuclearToolkit.jl.git
ForwardDiff	f6369f11-7733-5829-9624-2563aa707210	https://github.com/JuliaDiff/ForwardDiff.jl.git
Recalls	30af7cf3-eb43-44c7-afa7-33725b72a81e	https://github.com/tkf/Recalls.jl.git
LogSpline	6b40cf57-2cb8-450d-abd9-e1a605a46c2e	https://github.com/francescoalemanno/LogSpline.jl.git
HGSCVRP_jll	5e659521-bdfb-59ef-a6ee-f402fe753050	https://github.com/JuliaBinaryWrappers/HGSCVRP_jll.jl.git
GEEBRA	c959553c-f8cc-46e9-a814-0006f6d26ee1	https://github.com/ikosmidis/GEEBRA.jl.git
PhysicsInformedML	ddcc5653-dcaa-48f1-be98-eb2dafe13740	https://github.com/SmartTensors/PhysicsInformedML.jl.git
PooksoftAlphaVantageDataStore	c3556c8d-123e-4c4d-a897-a0e9ebae0e6b	https://github.com/Pooksoft/PooksoftAlphaVantageDataStore.jl.git
TwoQubitWeylChamber	cad078a0-0012-46f4-b55e-a945d44e115b	https://github.com/JuliaQuantumControl/TwoQubitWeylChamber.jl.git
Binutils_jll	489e263e-5428-50b0-a723-147a141b401e	https://github.com/JuliaBinaryWrappers/Binutils_jll.jl.git
re2c_jll	7d2ed363-0947-51cb-8ada-ce58eccc042f	https://github.com/JuliaBinaryWrappers/re2c_jll.jl.git
SeasonalTrendLoess	42fb36cb-998a-4034-bf40-4eee476c43a1	https://github.com/guilhermebodin/SeasonalTrendLoess.jl.git
CURL_jll	b21e61f3-bafc-59ac-ab14-4c5c62d6588d	https://github.com/JuliaBinaryWrappers/CURL_jll.jl.git
Bessels	0e736298-9ec6-45e8-9647-e4fc86a2fe38	https://github.com/JuliaMath/Bessels.jl.git
Docx	cae6eaf6-1b4f-40a4-a2e0-a9a4c95b4cc3	https://github.com/triztian/Docx.jl.git
BSONqs	d4e7598c-6ff7-5b24-8fdc-8d1c0c33c9cf	https://github.com/richiejp/BSONqs.jl.git
FileIO	5789e2e9-d7fb-5bc7-8068-2c6fae9b9549	https://github.com/JuliaIO/FileIO.jl.git
